Image,L2CA,L2CD L2 CH L2 CV,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extracted157.bmp,59432.3566497332,7217.9160764057,547.251181576,89.8149721304,164.4662605042,289.1187002671,933.4416683239,142.2072820769,-0.1144557259,140.6457067359,1.2741168522,140.1298340213,-1.4641984287,56.9991594386,0.0499465771,26.1303264443,-0.1481673055,Live
Extracted157.png,69061.7330869336,10015.1161809212,818.7963438151,76.3884926586,178.6098122449,262.315312357,1012.3725148834,99.9117380232,0.054638403,109.0673465548,0.2728735909,108.4600885145,-0.2466533577,49.9382868732,0.1260378623,33.0990625651,0.0999567883,Live
Extracted157.png,62216.8066607602,7683.6411594746,620.1506456678,87.5860291446,176.2690021008,314.473828298,999.8065220312,127.8481336146,0.0134612753,114.0702674862,-2.213991599,128.3171925772,-1.169045754,56.1862741282,0.2386940015,28.9420032126,0.0049161365,Fake
Extracted158.bmp,66730.0443131819,7659.3802454187,616.2406065537,85.83131093,193.5316386555,317.5988828711,1096.8714573405,130.3198839892,-0.3877724849,126.3255590296,-0.7091521914,108.064272291,-2.3589023537,59.2106034965,0.1627734688,26.2618579514,0.0068915026,Live
Extracted158.png,73271.9321402535,10504.3441686489,900.744868681,77.4729816099,191.6745959184,182.5797447741,1085.9369408817,108.6570629857,1.2378621241,117.7577240621,0.8844035132,133.4072649504,-0.3017310303,58.6630159918,0.0468811559,35.9698579514,0.0218391676,Live
Extracted158.png,63262.836062432,8979.5097636335,846.9705419663,88.5404588431,180.2915021008,317.5456802066,1022.4243707617,140.4155278029,0.492741342,100.7110711242,0.8123894817,107.3417846864,-0.1245594919,75.1603383856,-0.0589551554,34.4011244799,0.1451522732,Fake
Extracted159.bmp,69989.2858776174,7430.396959893,579.9453674537,80.8002469428,207.2208403361,305.7310051109,1173.8435624627,79.0370665323,0.3437057334,64.0991502289,-3.0092723145,83.4528920116,0.1670273094,86.4478037012,0.1910151781,28.5672963,-0.0332099133,Live
Extracted159.png,71305.6493017229,9166.5707283826,645.3611284058,80.4350703432,176.7866666667,263.6523338068,1001.7937530007,131.3522429191,0.2882293644,143.9658848897,-0.1617551755,113.7327047123,0.0433455013,42.7028006304,-0.2124366239,28.1835770328,-0.1688770647,Live
Extracted159.png,60928.0246205166,9413.3740872922,930.794240623,87.6652084506,172.3199894958,291.9579860597,977.6018807048,129.492776703,-0.0988112985,101.510320878,3.4981896083,114.3585805195,0.72613579,78.7091767405,-1.3835839378,37.0225662854,-0.0527704928,Fake
Extracted16.bmp,73641.8369689544,6106.752502821,390.2922671974,69.8782684448,222.4042176871,287.1517831636,1259.2142775909,92.8505860254,-0.2333565648,70.3271513523,-0.6726382478,81.9032805969,0.1815986026,50.231645327,0.1354073437,22.1374915204,-0.0228554832,Live
Extracted16.png,73242.1271106904,10032.3136250837,821.6107483432,78.1029019509,191.5685469388,203.1300099906,1085.3507010911,174.2004966467,-4.5641380157,171.6905770989,2.5020468756,90.3123148913,-0.023633435,47.6487886283,0.014552843,29.5280328211,-0.0198309224,Live
Extracted16.png,63213.7054704546,10058.6880661773,1062.7857732422,86.9745141352,181.3995588235,328.657313393,1028.654789491,127.1078626223,0.2067885141,92.136281977,0.8246976382,91.015014479,-2.3993679696,73.0635073036,1.1496579252,39.6925378237,-0.0099807968,Fake
Extracted160.bmp,68034.0755033424,7183.9151020388,542.1075230389,83.5389231192,199.0323214286,308.7977707645,1127.8008820456,100.4803938602,-0.0904882461,90.7252449223,3.2550552125,120.3968787882,1.9063216669,62.7374363957,-0.6104863942,27.0595584525,0.2190279927,Live
Extracted160.png,72179.1266431628,10169.8510787533,844.2928241961,76.719010767,188.3330367347,208.99876575,1067.1253262609,102.1168899978,0.2173403211,116.3280776207,-1.7361804342,128.1803676397,-0.3592184522,52.2911435392,0.4359006735,35.2063693135,-0.2695845325,Live
Extracted160.png,63014.3327446932,8934.1768708154,838.4402978888,87.6262672381,179.8,328.8398433693,1019.6607361644,137.4410471874,-0.6085728856,125.2797270339,0.2089714058,102.9054819062,0.6511347166,59.7504299443,-0.2401637063,32.1357982237,0.0570034201,Fake
Extracted161.bmp,66988.4749720335,8191.812465614,704.8927675608,85.4126782246,194.9027836134,317.9650438086,1104.5811774765,103.4910314785,-0.1184528793,87.9611799341,0.615424487,112.8560315229,3.2186529467,70.3184736746,0.122889226,31.1222571747,0.1161307299,Live
Extracted161.png,83017.6339119155,6330.9864132449,327.1950119567,46.650057404,229.078644898,185.449613452,1296.2756148808,113.1192502786,-0.5778978679,55.354913159,0.0232472779,33.2153053877,-0.0795379313,24.0910007188,-0.0831661508,21.025481414,0.1409309832,Live
Extracted161.png,61780.7252062014,9433.78987689,934.8360445516,89.7375081468,174.414684874,321.5163259425,989.380004558,132.1293701416,0.4908446263,94.185183178,-1.1619746468,104.275626172,3.0511052028,82.172719108,-0.2856042063,37.0274248265,0.2940473451,Fake
Extracted162.bmp,68667.3590082988,6749.4089852578,478.5138828811,83.7991644901,201.0357878151,321.230623489,1139.0660404465,90.6514559365,-0.2655529339,89.2735821776,0.0792189524,117.9349624493,3.5369310847,62.3131742578,0.4780942946,25.4495169912,0.0851486731,Live
Extracted162.png,59623.3111359121,9133.5807259279,876.2846310614,89.1999530564,166.5374159664,318.6539468648,945.0874311433,160.5201117791,0.0699554055,121.9239143561,1.2144564971,105.9963291411,1.7921189803,67.1814229868,-0.874863886,32.6635833208,0.0698952827,Fake
Extracted163.bmp,70750.0753314264,7098.894385818,529.3519065231,79.2121758776,210.3903046218,306.9324062868,1191.6649331951,83.3288343543,0.0487550723,62.9873381727,-0.3986066999,78.1530477845,0.8579479955,83.7298138231,-0.2069399643,26.0527100095,0.0508099792,Live
Extracted163.png,74038.2011224603,12782.1491446203,1333.7415245332,74.06765843,197.2253142857,120.9032502038,1115.713927599,102.682587161,-1.0187376748,130.0884507463,0.8513291827,111.3262006692,0.5203034238,66.0416690124,-0.2401903236,44.7295171841,0.0121026301,Live
Extracted163.png,62515.519365434,9917.7308495009,1033.2078277641,87.7094726677,178.443855042,321.7115852377,1012.0353585345,131.9488574549,0.3768399001,105.7426479566,3.3985711441,98.9388996189,-0.0718609601,71.290451772,-0.0292257281,38.1739479812,0.1760452158,Fake
Extracted164.bmp,64655.9388876367,7866.216255247,649.9722497302,87.0840517512,185.5461764706,322.7409758806,1051.9705311154,139.8500265311,0.849522728,133.4003419316,-2.7284746951,116.6095092627,0.5514249662,46.6797665823,-0.3487925475,26.8286536735,-0.1365824521,Live
Extracted164.png,69478.7767543648,9447.9291047388,728.6805254545,80.6529692564,177.6226040816,320.7935251928,1006.8195789394,95.9079727104,-3.0624176406,87.7052824579,-0.1506261006,101.8300872727,0.0452795805,56.2220780437,0.1419324719,29.7533648954,0.1032974516,Live
Extracted164.png,62677.6008566025,9496.714950895,947.348685489,86.6807716919,179.2710189076,316.104926893,1016.6863634286,127.0384899937,-0.2047889266,115.7323304666,-5.6508315886,106.9677879237,0.7345310096,63.3245952814,-0.0598888541,35.276165164,0.1186556339,Fake
Extracted165.bmp,64550.0387982677,6921.9018215544,503.2849246559,88.4298397838,184.1283823529,334.2730262232,1043.9985105103,132.2100113355,-0.2902452121,113.3134887465,0.3166951445,124.7921168559,3.1158595523,53.7398260406,0.1338788014,24.8919077373,0.0709943585,Live
Extracted165.png,82249.2216566183,8275.623792782,559.0689727319,47.4139609508,226.9427428571,127.8793837946,1284.1682206204,114.4967885454,1.3069302418,80.9930572072,0.0594498262,41.8608462416,-0.1594632677,32.4864395403,-0.0210526625,29.5995577313,0.1604076812,Live
Extracted165.png,59659.8945293839,6985.8179678363,512.6224020982,89.1079599058,165.6005777311,302.9298636687,939.8197455024,150.6555178422,0.6793309561,137.0094959167,1.6078270948,136.9926212223,-0.2896308266,46.4226053645,0.2101294849,25.4840677495,-0.0531269499,Fake
Extracted166.bmp,60345.1794149955,9748.534092968,998.2554302706,89.7659209256,169.3255042017,300.0597122279,960.7643877507,138.3633030724,1.106578236,131.7234468603,1.8981898106,118.4664219282,-2.658347289,70.2486827281,-0.1536463048,34.3405167268,-0.112581012,Live
Extracted166.png,69878.6358080712,9540.3218763578,743.0019714654,78.3995541414,180.207355102,268.1764801082,1021.3678731345,102.7667072785,-0.893582588,114.933258089,0.9387952645,118.0979750993,0.5927049661,45.489746709,0.0823883348,31.390882721,0.0142679362,Live
Extracted166.png,64394.4972792629,9875.8027572718,1024.4903371905,85.7458620158,186.2325735294,321.286700152,1055.8300276587,123.5877063864,0.1592781893,101.143269352,1.7266587102,91.7345577256,-1.4290039989,70.0017191398,-0.5232881177,38.3234446042,0.0020347755,Fake
Extracted167.bmp,59054.0508160082,7105.404715337,530.3232790833,89.3887473732,163.232710084,282.7795311021,926.505619398,167.9680232709,0.1405996663,147.3696875295,2.337949804,133.0064578692,1.3640336197,53.6484847369,0.0213782584,26.2231511361,0.109699651,Live
Extracted167.png,69893.9791797424,9702.116748975,768.4168931489,77.1874079373,180.8499020408,256.1743965785,1024.9907051299,103.7563149275,0.8849204579,104.5042479453,-0.0451300116,121.2042749475,0.1470106594,45.5143718589,0.0665035484,33.0063309351,0.105906148,Live
Extracted167.png,68853.5236672856,8096.7736163097,688.6317541362,80.2605735045,203.6681722689,325.8532481815,1153.8675005773,105.1775473194,-0.2989094766,77.9723083069,-2.6394057637,89.0640278975,0.1292760487,59.1900353611,-0.406603441,32.2703764327,0.1130562881,Fake
Extracted168.bmp,66880.992678195,7203.4655325823,545.0621394864,86.4149175128,193.6380147059,329.9173029247,1097.4695921862,133.3190206682,0.2792418972,106.8720798554,-0.5309728996,114.2444062118,2.0408446109,58.0811910092,-0.0579806964,25.1146232262,-0.042552058,Live
Extracted168.png,78920.7045251447,10001.2031408661,816.5229735908,56.7856459812,215.7856897959,136.2149631173,1221.6124806765,126.4312180686,0.1871771766,94.3204999409,-0.308440694,63.5200043196,-0.0046884637,40.1181981053,0.2133622006,36.9230107031,-0.5694518597,Live
Extracted168.png,65942.5822649593,6522.1076030465,446.8265502701,85.7876601681,190.2461029412,339.0121706141,1078.397436263,122.2707942862,-0.4868675003,102.0734562403,-1.2363713514,116.7402894578,-1.0709671956,50.5948255511,-0.0379081566,24.5738483415,-0.0013515662,Fake
Extracted169.bmp,67636.4469259966,7830.0724928278,644.0129752409,83.2968875089,197.9827941176,322.8961826843,1121.8995644678,109.2792644281,0.3855982618,86.823928017,-4.6644582354,103.6777487004,-2.2496614387,64.5588177353,-0.2734000819,29.7309755292,-0.0095352256,Live
Extracted169.png,63209.4429627533,9423.7319719487,932.8437424278,87.2998141813,180.8581092437,324.4660764499,1025.6103085235,136.1817829144,-0.6840162427,121.6372016675,2.5588815049,93.7611135885,-0.534839007,65.9908007186,0.361589195,35.880771892,0.1282057118,Fake
Extracted17.bmp,65528.1442188438,8065.8243195432,683.3773314468,87.3768397015,188.6607668067,321.6310172983,1069.4833547525,116.4664982092,-0.2887172574,99.1809030988,-1.4386864571,111.5097689907,-7.0654547791,73.0179385386,0.0743001391,30.6378987353,0.1375775613,Live
Extracted17.png,83141.2833313089,9162.3608124329,685.2967808752,48.282227336,230.117077551,124.8841024874,1302.1065432345,120.8070082156,-0.3031531307,87.3367410942,-0.496602844,49.5635362832,-0.0644394255,32.9319107301,0.0603830215,25.7953249785,-0.1498441234,Live
Extracted17.png,62095.8433728071,6733.2368969725,476.2235200709,89.8533085275,174.2301470588,322.9064173826,988.3423791043,144.1924134895,0.276273549,121.8535472631,0.2084247355,128.1780788807,-0.2292464489,59.8258046986,-0.2177859685,24.4358609308,0.0811533839,Fake
Extracted170.bmp,59958.6033597248,9483.1778042075,944.6498032165,88.2847531266,168.5086869748,278.5879174832,956.1715602856,134.2000417643,-0.4935091046,122.7078773324,3.9852686687,124.6859352068,2.0734232223,72.6827511202,-0.041023377,35.2164581232,0.2158495841,Live
Extracted170.png,64617.7516004158,8103.5804655468,689.7900878318,87.0375826301,185.4838655462,346.185568637,1051.6201671473,154.6963880317,-0.5791734277,103.2878107461,1.6085209794,94.6238969284,-0.9759846843,59.3590055164,0.0243498849,28.7494666977,0.182684228,Fake
Extracted171.bmp,65814.0684846398,9128.3565847224,875.2824993471,87.6777529382,190.0499054622,325.6554971101,1077.2942504578,116.561604373,0.0879318495,118.7132211681,2.4221726733,107.935963185,0.3394567829,66.9228441178,-0.2782043619,31.2754615043,0.0672664121,Live
Extracted171.png,63381.6067224319,9569.8305322659,961.9921892467,85.759189164,182.3273319328,306.6723362174,1033.8715034353,124.8679581439,-0.1067064222,102.2606186333,5.210280045,106.0487285994,-0.2766655966,68.3902742874,1.3065042375,37.5240899362,0.0402499397,Fake
Extracted172.bmp,61531.5449078487,7605.2454431337,607.5604858225,89.9786919971,172.4708823529,325.8167228125,978.4503261535,190.3114192248,-0.1487364845,175.6954871139,3.4502690222,85.2921294645,2.2264084053,47.9522796019,-0.0732613853,21.8626514882,0.1376815279,Live
Extracted172.png,71828.4839040649,10499.0958024185,899.8450013744,77.7453553668,187.9214122449,146.465716727,1064.7101429573,125.6737441012,0.0518340663,144.9248866458,1.0242752204,133.9625983015,0.0558265643,54.6327424142,0.0229548415,34.271024006,-0.2575095518,Live
Extracted172.png,64985.8110161145,9502.5643562802,948.5160645509,85.3617167347,188.3687289916,331.5397567043,1067.8412746714,104.7765549463,0.1055600262,86.0708551731,2.4574310472,94.5989866502,-4.2247731773,69.7664718321,0.4734758842,37.6174433646,0.4170101681,Fake
Extracted173.bmp,58166.8386173804,6184.3995494284,401.7520775942,88.5864522236,159.9505357143,293.375046544,908.0504986019,210.5488719427,0.3156026139,185.8153356597,-2.35784260873781E-05,96.0754722731,-0.6831528188,34.772444583,-0.2504893087,18.9835564987,0.004619089,Live
Extracted173.png,72560.3168156456,11089.193512924,1003.838471568,75.7216392481,190.6744571429,159.0435032301,1080.2997513432,161.1392800337,-0.2840774986,136.1515686222,0.0689773687,114.3493753917,-0.3145300848,52.6315500365,-0.1140372177,36.2072575691,0.0425817744,Live
Extracted173.png,61300.9372875268,9982.4658911892,1046.7397612264,87.37388904,174.2263970588,303.0594511659,988.3212934777,125.7412416698,-0.8167160838,107.7555485196,0.3143913848,114.8125671241,2.0518192797,69.3620712877,0.0297466046,37.6012970625,0.0412747536,Fake
Extracted174.bmp,60938.1602101732,7707.4025160379,623.992159078,90.4304142703,170.0320273109,314.6029531515,964.7370497294,143.3592572165,-0.9274898858,117.6600012975,4.1588704917,131.2685658511,-1.670578646,63.9053199891,-0.4822326285,28.828840653,0.0655138317,Live
Extracted174.png,79271.3193099711,10290.6646145938,864.4716588576,55.5471260114,217.4998040816,89.1097374329,1229.6261926046,86.2962096597,1.8682579091,124.5981482319,-0.5224956453,60.1069556442,-0.1899403902,42.465273309,-0.1249744853,38.3237771878,-0.1703403038,Live
Extracted174.png,58583.0880106775,7771.2690015398,634.3762804022,89.2163330438,161.8530987395,297.5778042823,918.7482941779,151.4543016878,0.5159843578,146.4927907255,-0.4210729328,123.8911222396,0.5833355761,56.9488109333,-0.4223633676,29.2850301293,-0.057434139,Fake
Extracted175.bmp,60117.2185557415,8874.3028261926,827.2400278463,88.6313374468,168.5811764706,306.4517054889,956.5791566686,168.7086940489,-0.8172473606,139.9377825475,-0.7553271087,106.0554061131,-1.2738147998,63.0083298737,-0.2001115115,29.1321919245,0.1153138493,Live
Extracted175.png,69243.0622461714,10448.3917796698,891.1746186243,77.5908269304,179.9942204082,153.1578528015,1019.6841689084,126.5808328913,1.9170144857,126.954774918,1.1562235787,138.5083565273,0.0283829809,56.0436566847,-0.0286127634,34.6949491634,0.1058568489,Live
Extracted175.png,62177.7814055911,10155.1048228131,1083.2579197723,86.9647165355,177.7979096639,305.3185039896,1008.4033150662,123.7903052327,0.3135419253,105.2954775396,-1.3698287445,108.653023168,1.7696381407,71.5299678125,-0.4930002085,38.2877568735,0.2519705632,Fake
Extracted176.bmp,67517.9345690593,5048.7373455908,267.7494620248,84.1711486211,196.2078256303,336.9801485625,1111.9192117644,155.2612030885,0.2146752472,139.4365139254,0.0127344419,97.7890335243,1.559128495,29.7484911552,0.2188865002,16.7524404052,-0.0044111557,Live
Extracted176.png,82263.8159332068,10474.4152464758,895.61938576,58.7535779093,225.1181714286,105.0686949275,1274.1445358807,121.4481946417,-5.7957895683,109.6817247706,0.2487177063,72.6314023602,0.2326175778,45.5454271991,0.1116723687,37.7555677974,-0.1372581214,Live
Extracted176.png,64345.3211976734,8413.4862845734,743.5583136629,87.4125145434,184.5212710084,333.3953419889,1046.2076580994,136.1341155913,-0.3146593166,105.1682602432,4.2303222577,97.9898526446,-1.1337353474,68.9517844429,0.3052986981,31.869741159,0.0539586829,Fake
Extracted177.bmp,62220.1485353074,5604.820087865,329.9790779132,89.3348604556,174.5932457983,312.7509585937,990.3840229487,166.9986906661,-0.6113322671,180.6773917797,3.2934575623,111.9204152582,0.4977630973,34.4983652822,-0.4111784743,17.616605385,-0.031383071,Live
Extracted177.png,62270.8182001545,7040.5227636936,520.6823611984,88.0168994206,175.9584138655,330.7004981673,998.0601360217,134.5505997181,-0.1408976312,131.2730010802,5.3518093972,119.6194142421,-0.5023584792,47.3494514111,-0.3549818103,26.2008891284,0.081435579,Fake
Extracted178.bmp,68475.2341313924,6675.9211614399,468.1504553966,81.9707613033,201.0743697479,310.6165114761,1139.28298024,119.9299309387,-0.0104759862,121.5699938729,0.2025179604,109.5543198217,2.0388887407,46.1463261282,-0.3603507327,24.0519141768,-0.1060459665,Live
Extracted178.png,78643.6458068356,10589.5513922838,915.4171321618,66.6642319735,212.5585877551,98.1405374612,1202.9757224644,80.6230271883,0.6193322513,146.7550181037,0.1598953967,89.2503215568,0.2891116461,55.6146918032,-0.0348831465,40.5524637209,-0.1934812374,Live
